,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
18,1.0,CS-,1,12.0,0.0,2.0,20,0,44695
19,11.0,CS+,1,13.0,0.0,3.0,20,0,44695
21,1.0,CS-,1,15.0,0.0,3.0,20,0,44695
28,11.0,CS+,2,6.0,0.0,0.0,20,0,44695
29,1.0,GS3,2,7.0,0.0,0.0,20,0,44695
30,1.0,CS-,2,8.0,0.0,0.0,20,0,44695
31,2.0,GS4,2,9.0,0.0,0.0,20,0,44695
32,4.0,GS2,2,10.0,0.0,0.0,20,0,44695
33,7.0,GS1,2,11.0,0.0,0.0,20,0,44695
35,7.0,CS+,3,1.0,0.0,0.0,20,0,44695
37,1.0,CS-,3,3.0,0.0,0.0,20,0,44695
40,10.0,CS+,3,6.0,0.0,1.0,20,0,44695
41,2.0,CS-,3,7.0,0.0,1.0,20,0,44695
43,8.0,CS+,3,9.0,0.0,2.0,20,0,44695
45,1.0,CS-,3,11.0,0.0,2.0,20,0,44695
48,7.0,CS+,3,14.0,0.0,3.0,20,0,44695
49,2.0,CS-,3,15.0,0.0,3.0,20,0,44695
51,9.0,CS+,3,17.0,0.0,4.0,20,0,44695
53,2.0,CS-,3,19.0,0.0,4.0,20,0,44695
56,6.0,CS+,3,22.0,0.0,5.0,20,0,44695
57,2.0,CS-,3,23.0,0.0,5.0,20,0,44695
59,6.0,CS+,3,25.0,0.0,6.0,20,0,44695
61,2.0,CS-,3,27.0,0.0,6.0,20,0,44695
64,5.0,CS+,3,30.0,0.0,7.0,20,0,44695
65,2.0,CS-,3,31.0,0.0,7.0,20,0,44695
8,7.0,CS+,1,2.0,2.0,0.0,18,0,44713
9,4.0,CS-,1,3.0,4.0,0.0,18,0,44713
12,6.0,CS-,1,6.0,4.0,1.0,18,0,44713
13,8.0,CS+,1,7.0,2.0,1.0,18,0,44713
16,11.0,CS+,1,10.0,2.0,2.0,18,0,44713
17,1.0,CS-,1,11.0,4.0,2.0,18,0,44713
20,,CS-,1,14.0,4.0,3.0,18,0,44713
21,11.0,CS+,1,15.0,2.0,3.0,18,0,44713
22,4.0,CS+,2,0.0,2.0,0.0,18,0,44713
23,11.0,GS3,2,1.0,0.0,0.0,18,0,44713
24,3.0,CS-,2,2.0,4.0,0.0,18,0,44713
25,3.0,GS4,2,3.0,0.0,0.0,18,0,44713
26,4.0,GS2,2,4.0,0.0,0.0,18,0,44713
27,4.0,GS1,2,5.0,0.0,0.0,18,0,44713
36,9.0,CS+,3,2.0,2.0,0.0,18,0,44713
37,3.0,CS-,3,3.0,4.0,0.0,18,0,44713
40,3.0,CS-,3,6.0,4.0,1.0,18,0,44713
41,3.0,CS+,3,7.0,2.0,1.0,18,0,44713
44,3.0,CS+,3,10.0,2.0,2.0,18,0,44713
45,3.0,CS-,3,11.0,4.0,2.0,18,0,44713
48,4.0,CS-,3,14.0,4.0,3.0,18,0,44713
49,5.0,CS+,3,15.0,2.0,3.0,18,0,44713
52,6.0,CS+,3,18.0,2.0,4.0,18,0,44713
53,5.0,CS-,3,19.0,4.0,4.0,18,0,44713
56,5.0,CS-,3,22.0,4.0,5.0,18,0,44713
57,5.0,CS+,3,23.0,2.0,5.0,18,0,44713
60,8.0,CS+,3,26.0,2.0,6.0,18,0,44713
61,4.0,CS-,3,27.0,4.0,6.0,18,0,44713
64,4.0,CS-,3,30.0,4.0,7.0,18,0,44713
65,7.0,CS+,3,31.0,2.0,7.0,18,0,44713
8,10.0,CS+,1,2.0,5.0,0.0,18,0,44713
9,2.0,CS-,1,3.0,4.0,0.0,18,0,44713
12,1.0,CS-,1,6.0,4.0,1.0,18,0,44713
13,2.0,CS+,1,7.0,5.0,1.0,18,0,44713
16,10.0,CS+,1,10.0,5.0,2.0,18,0,44713
17,7.0,CS-,1,11.0,4.0,2.0,18,0,44713
20,3.0,CS-,1,14.0,4.0,3.0,18,0,44713
21,3.0,CS+,1,15.0,5.0,3.0,18,0,44713
22,9.0,CS+,2,0.0,5.0,0.0,18,0,44713
23,9.0,GS3,2,1.0,0.0,0.0,18,0,44713
24,3.0,CS-,2,2.0,4.0,0.0,18,0,44713
25,3.0,GS4,2,3.0,0.0,0.0,18,0,44713
26,4.0,GS2,2,4.0,0.0,0.0,18,0,44713
27,4.0,GS1,2,5.0,0.0,0.0,18,0,44713
36,3.0,CS+,3,2.0,5.0,0.0,18,0,44713
37,3.0,CS-,3,3.0,4.0,0.0,18,0,44713
40,3.0,CS-,3,6.0,4.0,1.0,18,0,44713
41,3.0,CS+,3,7.0,5.0,1.0,18,0,44713
44,5.0,CS+,3,10.0,5.0,2.0,18,0,44713
45,5.0,CS-,3,11.0,4.0,2.0,18,0,44713
48,4.0,CS-,3,14.0,4.0,3.0,18,0,44713
49,4.0,CS+,3,15.0,5.0,3.0,18,0,44713
52,,CS+,3,18.0,5.0,4.0,18,0,44713
53,4.0,CS-,3,19.0,4.0,4.0,18,0,44713
56,4.0,CS-,3,22.0,4.0,5.0,18,0,44713
57,4.0,CS+,3,23.0,5.0,5.0,18,0,44713
60,4.0,CS+,3,26.0,5.0,6.0,18,0,44713
61,5.0,CS-,3,27.0,4.0,6.0,18,0,44713
64,5.0,CS-,3,30.0,4.0,7.0,18,0,44713
65,4.0,CS+,3,31.0,5.0,7.0,18,0,44713
8,9.0,CS+,1,2.0,2.0,0.0,18,0,44773
9,4.0,CS-,1,3.0,3.0,0.0,18,0,44773
12,3.0,CS-,1,6.0,3.0,1.0,18,0,44773
13,10.0,CS+,1,7.0,2.0,1.0,18,0,44773
16,8.0,CS+,1,10.0,2.0,2.0,18,0,44773
17,3.0,CS-,1,11.0,3.0,2.0,18,0,44773
20,8.0,CS-,1,14.0,3.0,3.0,18,0,44773
21,9.0,CS+,1,15.0,2.0,3.0,18,0,44773
22,9.0,CS+,2,0.0,2.0,0.0,18,0,44773
23,9.0,GS3,2,1.0,0.0,0.0,18,0,44773
24,10.0,CS-,2,2.0,3.0,0.0,18,0,44773
25,3.0,GS4,2,3.0,0.0,0.0,18,0,44773
26,2.0,GS2,2,4.0,0.0,0.0,18,0,44773
27,5.0,GS1,2,5.0,0.0,0.0,18,0,44773
36,9.0,CS+,3,2.0,2.0,0.0,18,0,44773
37,7.0,CS-,3,3.0,3.0,0.0,18,0,44773
40,4.0,CS-,3,6.0,3.0,1.0,18,0,44773
41,10.0,CS+,3,7.0,2.0,1.0,18,0,44773
44,9.0,CS+,3,10.0,2.0,2.0,18,0,44773
45,2.0,CS-,3,11.0,3.0,2.0,18,0,44773
48,2.0,CS-,3,14.0,3.0,3.0,18,0,44773
49,10.0,CS+,3,15.0,2.0,3.0,18,0,44773
52,9.0,CS+,3,18.0,2.0,4.0,18,0,44773
53,2.0,CS-,3,19.0,3.0,4.0,18,0,44773
56,2.0,CS-,3,22.0,3.0,5.0,18,0,44773
57,11.0,CS+,3,23.0,2.0,5.0,18,0,44773
60,8.0,CS+,3,26.0,2.0,6.0,18,0,44773
61,4.0,CS-,3,27.0,3.0,6.0,18,0,44773
64,2.0,CS-,3,30.0,3.0,7.0,18,0,44773
65,10.0,CS+,3,31.0,2.0,7.0,18,0,44773
8,11.0,CS+,1,2.0,10.0,0.0,18,0,44839
9,1.0,CS-,1,3.0,6.0,0.0,18,0,44839
12,1.0,CS-,1,6.0,6.0,1.0,18,0,44839
13,11.0,CS+,1,7.0,10.0,1.0,18,0,44839
16,11.0,CS+,1,10.0,10.0,2.0,18,0,44839
17,1.0,CS-,1,11.0,6.0,2.0,18,0,44839
20,1.0,CS-,1,14.0,6.0,3.0,18,0,44839
21,11.0,CS+,1,15.0,10.0,3.0,18,0,44839
22,11.0,CS+,2,0.0,10.0,0.0,18,0,44839
23,7.0,GS3,2,1.0,0.0,0.0,18,0,44839
24,1.0,CS-,2,2.0,6.0,0.0,18,0,44839
25,1.0,GS4,2,3.0,0.0,0.0,18,0,44839
26,9.0,GS2,2,4.0,0.0,0.0,18,0,44839
27,9.0,GS1,2,5.0,0.0,0.0,18,0,44839
36,11.0,CS+,3,2.0,10.0,0.0,18,0,44839
37,10.0,CS-,3,3.0,6.0,0.0,18,0,44839
40,5.0,CS-,3,6.0,6.0,1.0,18,0,44839
41,4.0,CS+,3,7.0,10.0,1.0,18,0,44839
44,1.0,CS+,3,10.0,10.0,2.0,18,0,44839
45,1.0,CS-,3,11.0,6.0,2.0,18,0,44839
48,1.0,CS-,3,14.0,6.0,3.0,18,0,44839
49,1.0,CS+,3,15.0,10.0,3.0,18,0,44839
52,1.0,CS+,3,18.0,10.0,4.0,18,0,44839
53,1.0,CS-,3,19.0,6.0,4.0,18,0,44839
56,1.0,CS-,3,22.0,6.0,5.0,18,0,44839
57,1.0,CS+,3,23.0,10.0,5.0,18,0,44839
60,1.0,CS+,3,26.0,10.0,6.0,18,0,44839
61,1.0,CS-,3,27.0,6.0,6.0,18,0,44839
64,1.0,CS-,3,30.0,6.0,7.0,18,0,44839
65,1.0,CS+,3,31.0,10.0,7.0,18,0,44839
8,7.0,CS+,1,2.0,6.0,0.0,20,0,44971
9,6.0,CS-,1,3.0,5.0,0.0,20,0,44971
12,8.0,CS-,1,6.0,5.0,1.0,20,0,44971
13,8.0,CS+,1,7.0,6.0,1.0,20,0,44971
16,9.0,CS+,1,10.0,6.0,2.0,20,0,44971
17,9.0,CS-,1,11.0,5.0,2.0,20,0,44971
20,9.0,CS-,1,14.0,5.0,3.0,20,0,44971
21,9.0,CS+,1,15.0,6.0,3.0,20,0,44971
22,9.0,CS+,2,0.0,6.0,0.0,20,0,44971
23,10.0,GS3,2,1.0,0.0,0.0,20,0,44971
24,8.0,CS-,2,2.0,5.0,0.0,20,0,44971
25,8.0,GS4,2,3.0,0.0,0.0,20,0,44971
26,6.0,GS2,2,4.0,0.0,0.0,20,0,44971
27,4.0,GS1,2,5.0,0.0,0.0,20,0,44971
36,5.0,CS+,3,2.0,6.0,0.0,20,0,44971
37,6.0,CS-,3,3.0,5.0,0.0,20,0,44971
40,4.0,CS-,3,6.0,5.0,1.0,20,0,44971
41,4.0,CS+,3,7.0,6.0,1.0,20,0,44971
44,5.0,CS+,3,10.0,6.0,2.0,20,0,44971
45,5.0,CS-,3,11.0,5.0,2.0,20,0,44971
48,5.0,CS-,3,14.0,5.0,3.0,20,0,44971
49,5.0,CS+,3,15.0,6.0,3.0,20,0,44971
52,4.0,CS+,3,18.0,6.0,4.0,20,0,44971
53,5.0,CS-,3,19.0,5.0,4.0,20,0,44971
56,4.0,CS-,3,22.0,5.0,5.0,20,0,44971
57,5.0,CS+,3,23.0,6.0,5.0,20,0,44971
60,2.0,CS+,3,26.0,6.0,6.0,20,0,44971
61,4.0,CS-,3,27.0,5.0,6.0,20,0,44971
64,4.0,CS-,3,30.0,5.0,7.0,20,0,44971
65,4.0,CS+,3,31.0,6.0,7.0,20,0,44971
8,10.0,CS+,1,2.0,0.0,0.0,18,1,44980
9,2.0,CS-,1,3.0,0.0,0.0,18,1,44980
12,,CS-,1,6.0,0.0,1.0,18,1,44980
13,2.0,CS+,1,7.0,0.0,1.0,18,1,44980
16,11.0,CS+,1,10.0,0.0,2.0,18,1,44980
17,1.0,CS-,1,11.0,0.0,2.0,18,1,44980
20,3.0,CS-,1,14.0,0.0,3.0,18,1,44980
21,1.0,CS+,1,15.0,0.0,3.0,18,1,44980
22,2.0,CS+,2,0.0,0.0,0.0,18,1,44980
23,10.0,GS3,2,1.0,0.0,0.0,18,1,44980
24,1.0,CS-,2,2.0,0.0,0.0,18,1,44980
25,1.0,GS4,2,3.0,0.0,0.0,18,1,44980
26,2.0,GS2,2,4.0,0.0,0.0,18,1,44980
27,2.0,GS1,2,5.0,0.0,0.0,18,1,44980
36,2.0,CS+,3,2.0,0.0,0.0,18,1,44980
37,1.0,CS-,3,3.0,0.0,0.0,18,1,44980
40,1.0,CS-,3,6.0,0.0,1.0,18,1,44980
41,1.0,CS+,3,7.0,0.0,1.0,18,1,44980
44,1.0,CS+,3,10.0,0.0,2.0,18,1,44980
45,1.0,CS-,3,11.0,0.0,2.0,18,1,44980
48,1.0,CS-,3,14.0,0.0,3.0,18,1,44980
49,1.0,CS+,3,15.0,0.0,3.0,18,1,44980
52,2.0,CS+,3,18.0,0.0,4.0,18,1,44980
53,1.0,CS-,3,19.0,0.0,4.0,18,1,44980
56,1.0,CS-,3,22.0,0.0,5.0,18,1,44980
57,,CS+,3,23.0,0.0,5.0,18,1,44980
60,1.0,CS+,3,26.0,0.0,6.0,18,1,44980
61,1.0,CS-,3,27.0,0.0,6.0,18,1,44980
64,1.0,CS-,3,30.0,0.0,7.0,18,1,44980
65,1.0,CS+,3,31.0,0.0,7.0,18,1,44980
7,4.0,CS+,1,1.0,3.0,0.0,18,0,44986
10,6.0,CS-,1,4.0,8.0,0.0,18,0,44986
11,3.0,CS+,1,5.0,3.0,1.0,18,0,44986
13,7.0,CS-,1,7.0,8.0,1.0,18,0,44986
15,2.0,CS+,1,9.0,3.0,2.0,18,0,44986
18,6.0,CS-,1,12.0,8.0,2.0,18,0,44986
19,2.0,CS+,1,13.0,3.0,3.0,18,0,44986
21,7.0,CS-,1,15.0,8.0,3.0,18,0,44986
28,2.0,CS+,2,6.0,3.0,0.0,18,0,44986
29,4.0,GS3,2,7.0,0.0,0.0,18,0,44986
30,6.0,CS-,2,8.0,8.0,0.0,18,0,44986
31,5.0,GS4,2,9.0,0.0,0.0,18,0,44986
32,4.0,GS2,2,10.0,0.0,0.0,18,0,44986
33,3.0,GS1,2,11.0,0.0,0.0,18,0,44986
35,2.0,CS+,3,1.0,3.0,0.0,18,0,44986
37,5.0,CS-,3,3.0,8.0,0.0,18,0,44986
40,2.0,CS+,3,6.0,3.0,1.0,18,0,44986
41,6.0,CS-,3,7.0,8.0,1.0,18,0,44986
43,2.0,CS+,3,9.0,3.0,2.0,18,0,44986
45,6.0,CS-,3,11.0,8.0,2.0,18,0,44986
48,2.0,CS+,3,14.0,3.0,3.0,18,0,44986
49,7.0,CS-,3,15.0,8.0,3.0,18,0,44986
51,2.0,CS+,3,17.0,3.0,4.0,18,0,44986
53,7.0,CS-,3,19.0,8.0,4.0,18,0,44986
56,2.0,CS+,3,22.0,3.0,5.0,18,0,44986
57,7.0,CS-,3,23.0,8.0,5.0,18,0,44986
59,2.0,CS+,3,25.0,3.0,6.0,18,0,44986
61,7.0,CS-,3,27.0,8.0,6.0,18,0,44986
64,2.0,CS+,3,30.0,3.0,7.0,18,0,44986
65,7.0,CS-,3,31.0,8.0,7.0,18,0,44986
6,6.0,CS-,1,0.0,,0.0,20,0,45025
7,1.0,CS+,1,1.0,0.0,0.0,20,0,45025
10,1.0,CS-,1,4.0,,1.0,20,0,45025
11,11.0,CS+,1,5.0,0.0,1.0,20,0,45025
14,1.0,CS-,1,8.0,,2.0,20,0,45025
15,11.0,CS+,1,9.0,0.0,2.0,20,0,45025
18,3.0,CS-,1,12.0,,3.0,20,0,45025
19,11.0,CS+,1,13.0,0.0,3.0,20,0,45025
22,11.0,GS1,2,0.0,0.0,0.0,20,0,45025
23,6.0,GS4,2,1.0,0.0,0.0,20,0,45025
24,9.0,GS2,2,2.0,0.0,0.0,20,0,45025
25,2.0,CS-,2,3.0,,0.0,20,0,45025
26,4.0,GS3,2,4.0,0.0,0.0,20,0,45025
27,11.0,CS+,2,5.0,0.0,0.0,20,0,45025
34,11.0,CS+,3,0.0,0.0,0.0,20,0,45025
35,3.0,CS-,3,1.0,,0.0,20,0,45025
38,1.0,CS-,3,4.0,,1.0,20,0,45025
39,11.0,CS+,3,5.0,0.0,1.0,20,0,45025
42,11.0,CS+,3,8.0,0.0,2.0,20,0,45025
43,2.0,CS-,3,9.0,,2.0,20,0,45025
46,1.0,CS-,3,12.0,,3.0,20,0,45025
47,11.0,CS+,3,13.0,0.0,3.0,20,0,45025
50,11.0,CS+,3,16.0,0.0,4.0,20,0,45025
51,1.0,CS-,3,17.0,,4.0,20,0,45025
54,1.0,CS-,3,20.0,,5.0,20,0,45025
55,11.0,CS+,3,21.0,0.0,5.0,20,0,45025
58,11.0,CS+,3,24.0,0.0,6.0,20,0,45025
59,1.0,CS-,3,25.0,,6.0,20,0,45025
62,1.0,CS-,3,28.0,,7.0,20,0,45025
63,11.0,CS+,3,29.0,0.0,7.0,20,0,45025
6,10.0,CS-,1,0.0,10.0,0.0,19,0,45454
7,3.0,CS+,1,1.0,2.0,0.0,19,0,45454
10,3.0,CS-,1,4.0,10.0,1.0,19,0,45454
11,11.0,CS+,1,5.0,2.0,1.0,19,0,45454
14,1.0,CS-,1,8.0,10.0,2.0,19,0,45454
15,11.0,CS+,1,9.0,2.0,2.0,19,0,45454
18,2.0,CS-,1,12.0,10.0,3.0,19,0,45454
19,11.0,CS+,1,13.0,2.0,3.0,19,0,45454
22,5.0,GS1,2,0.0,0.0,0.0,19,0,45454
23,3.0,GS4,2,1.0,0.0,0.0,19,0,45454
24,5.0,GS2,2,2.0,0.0,0.0,19,0,45454
25,3.0,CS-,2,3.0,10.0,0.0,19,0,45454
26,3.0,GS3,2,4.0,0.0,0.0,19,0,45454
27,10.0,CS+,2,5.0,2.0,0.0,19,0,45454
34,10.0,CS+,3,0.0,2.0,0.0,19,0,45454
35,10.0,CS-,3,1.0,10.0,0.0,19,0,45454
38,7.0,CS-,3,4.0,10.0,1.0,19,0,45454
39,7.0,CS+,3,5.0,2.0,1.0,19,0,45454
42,3.0,CS+,3,8.0,2.0,2.0,19,0,45454
43,3.0,CS-,3,9.0,10.0,2.0,19,0,45454
46,3.0,CS-,3,12.0,10.0,3.0,19,0,45454
47,3.0,CS+,3,13.0,2.0,3.0,19,0,45454
50,3.0,CS+,3,16.0,2.0,4.0,19,0,45454
51,2.0,CS-,3,17.0,10.0,4.0,19,0,45454
54,2.0,CS-,3,20.0,10.0,5.0,19,0,45454
55,2.0,CS+,3,21.0,2.0,5.0,19,0,45454
58,2.0,CS+,3,24.0,2.0,6.0,19,0,45454
59,2.0,CS-,3,25.0,10.0,6.0,19,0,45454
62,2.0,CS-,3,28.0,10.0,7.0,19,0,45454
63,2.0,CS+,3,29.0,2.0,7.0,19,0,45454
6,1.0,CS-,1,0.0,0.0,0.0,17,0,AFMA25
7,1.0,CS+,1,1.0,0.0,0.0,17,0,AFMA25
10,11.0,CS-,1,4.0,0.0,1.0,17,0,AFMA25
11,,CS+,1,5.0,0.0,1.0,17,0,AFMA25
14,1.0,CS-,1,8.0,0.0,2.0,17,0,AFMA25
15,1.0,CS+,1,9.0,0.0,2.0,17,0,AFMA25
18,,CS-,1,12.0,0.0,3.0,17,0,AFMA25
19,1.0,CS+,1,13.0,0.0,3.0,17,0,AFMA25
22,1.0,GS1,2,0.0,0.0,0.0,17,0,AFMA25
23,1.0,GS4,2,1.0,0.0,0.0,17,0,AFMA25
24,3.0,GS2,2,2.0,0.0,0.0,17,0,AFMA25
25,1.0,CS-,2,3.0,0.0,0.0,17,0,AFMA25
26,1.0,GS3,2,4.0,0.0,0.0,17,0,AFMA25
27,3.0,CS+,2,5.0,0.0,0.0,17,0,AFMA25
34,3.0,CS+,3,0.0,0.0,0.0,17,0,AFMA25
35,1.0,CS-,3,1.0,0.0,0.0,17,0,AFMA25
38,2.0,CS-,3,4.0,0.0,1.0,17,0,AFMA25
39,2.0,CS+,3,5.0,0.0,1.0,17,0,AFMA25
42,4.0,CS+,3,8.0,0.0,2.0,17,0,AFMA25
43,1.0,CS-,3,9.0,0.0,2.0,17,0,AFMA25
46,1.0,CS-,3,12.0,0.0,3.0,17,0,AFMA25
47,2.0,CS+,3,13.0,0.0,3.0,17,0,AFMA25
50,2.0,CS+,3,16.0,0.0,4.0,17,0,AFMA25
51,2.0,CS-,3,17.0,0.0,4.0,17,0,AFMA25
54,1.0,CS-,3,20.0,0.0,5.0,17,0,AFMA25
55,2.0,CS+,3,21.0,0.0,5.0,17,0,AFMA25
58,2.0,CS+,3,24.0,0.0,6.0,17,0,AFMA25
59,1.0,CS-,3,25.0,0.0,6.0,17,0,AFMA25
62,1.0,CS-,3,28.0,0.0,7.0,17,0,AFMA25
63,1.0,CS+,3,29.0,0.0,7.0,17,0,AFMA25
8,10.0,CS+,1,2.0,9.0,0.0,15,0,ANFO03
9,,CS-,1,3.0,9.0,0.0,15,0,ANFO03
12,10.0,CS-,1,6.0,9.0,1.0,15,0,ANFO03
13,10.0,CS+,1,7.0,9.0,1.0,15,0,ANFO03
16,9.0,CS+,1,10.0,9.0,2.0,15,0,ANFO03
17,9.0,CS-,1,11.0,9.0,2.0,15,0,ANFO03
20,9.0,CS-,1,14.0,9.0,3.0,15,0,ANFO03
21,9.0,CS+,1,15.0,9.0,3.0,15,0,ANFO03
22,8.0,CS+,2,0.0,9.0,0.0,15,0,ANFO03
23,4.0,GS3,2,1.0,0.0,0.0,15,0,ANFO03
24,8.0,CS-,2,2.0,9.0,0.0,15,0,ANFO03
25,4.0,GS4,2,3.0,0.0,0.0,15,0,ANFO03
26,4.0,GS2,2,4.0,0.0,0.0,15,0,ANFO03
27,6.0,GS1,2,5.0,0.0,0.0,15,0,ANFO03
36,3.0,CS+,3,2.0,9.0,0.0,15,0,ANFO03
37,3.0,CS-,3,3.0,9.0,0.0,15,0,ANFO03
40,3.0,CS-,3,6.0,9.0,1.0,15,0,ANFO03
41,3.0,CS+,3,7.0,9.0,1.0,15,0,ANFO03
44,2.0,CS+,3,10.0,9.0,2.0,15,0,ANFO03
45,1.0,CS-,3,11.0,9.0,2.0,15,0,ANFO03
48,1.0,CS-,3,14.0,9.0,3.0,15,0,ANFO03
49,1.0,CS+,3,15.0,9.0,3.0,15,0,ANFO03
52,1.0,CS+,3,18.0,9.0,4.0,15,0,ANFO03
53,1.0,CS-,3,19.0,9.0,4.0,15,0,ANFO03
56,1.0,CS-,3,22.0,9.0,5.0,15,0,ANFO03
57,1.0,CS+,3,23.0,9.0,5.0,15,0,ANFO03
60,1.0,CS+,3,26.0,9.0,6.0,15,0,ANFO03
61,1.0,CS-,3,27.0,9.0,6.0,15,0,ANFO03
64,1.0,CS-,3,30.0,9.0,7.0,15,0,ANFO03
65,1.0,CS+,3,31.0,9.0,7.0,15,0,ANFO03
7,11.0,CS+,1,1.0,10.0,0.0,16,0,ANHE16
10,11.0,CS-,1,4.0,10.0,0.0,16,0,ANHE16
11,11.0,CS+,1,5.0,10.0,1.0,16,0,ANHE16
13,11.0,CS-,1,7.0,10.0,1.0,16,0,ANHE16
15,11.0,CS+,1,9.0,10.0,2.0,16,0,ANHE16
18,11.0,CS-,1,12.0,10.0,2.0,16,0,ANHE16
19,11.0,CS+,1,13.0,10.0,3.0,16,0,ANHE16
21,11.0,CS-,1,15.0,10.0,3.0,16,0,ANHE16
28,9.0,CS+,2,6.0,10.0,0.0,16,0,ANHE16
29,10.0,GS3,2,7.0,0.0,0.0,16,0,ANHE16
30,10.0,CS-,2,8.0,10.0,0.0,16,0,ANHE16
31,9.0,GS4,2,9.0,0.0,0.0,16,0,ANHE16
32,9.0,GS2,2,10.0,0.0,0.0,16,0,ANHE16
33,9.0,GS1,2,11.0,0.0,0.0,16,0,ANHE16
35,8.0,CS+,3,1.0,10.0,0.0,16,0,ANHE16
37,6.0,CS-,3,3.0,10.0,0.0,16,0,ANHE16
40,5.0,CS+,3,6.0,10.0,1.0,16,0,ANHE16
41,5.0,CS-,3,7.0,10.0,1.0,16,0,ANHE16
43,3.0,CS+,3,9.0,10.0,2.0,16,0,ANHE16
45,2.0,CS-,3,11.0,10.0,2.0,16,0,ANHE16
48,2.0,CS+,3,14.0,10.0,3.0,16,0,ANHE16
49,2.0,CS-,3,15.0,10.0,3.0,16,0,ANHE16
51,1.0,CS+,3,17.0,10.0,4.0,16,0,ANHE16
53,1.0,CS-,3,19.0,10.0,4.0,16,0,ANHE16
56,1.0,CS+,3,22.0,10.0,5.0,16,0,ANHE16
57,1.0,CS-,3,23.0,10.0,5.0,16,0,ANHE16
59,1.0,CS+,3,25.0,10.0,6.0,16,0,ANHE16
61,1.0,CS-,3,27.0,10.0,6.0,16,0,ANHE16
64,1.0,CS+,3,30.0,10.0,7.0,16,0,ANHE16
65,1.0,CS-,3,31.0,10.0,7.0,16,0,ANHE16
8,10.0,CS+,1,2.0,2.0,0.0,46,0,ANHO08
9,6.0,CS-,1,3.0,10.0,0.0,46,0,ANHO08
12,3.0,CS-,1,6.0,10.0,1.0,46,0,ANHO08
13,10.0,CS+,1,7.0,2.0,1.0,46,0,ANHO08
16,10.0,CS+,1,10.0,2.0,2.0,46,0,ANHO08
17,2.0,CS-,1,11.0,10.0,2.0,46,0,ANHO08
20,2.0,CS-,1,14.0,10.0,3.0,46,0,ANHO08
21,10.0,CS+,1,15.0,2.0,3.0,46,0,ANHO08
22,10.0,CS+,2,0.0,2.0,0.0,46,0,ANHO08
23,6.0,GS3,2,1.0,0.0,0.0,46,0,ANHO08
24,3.0,CS-,2,2.0,10.0,0.0,46,0,ANHO08
25,4.0,GS4,2,3.0,0.0,0.0,46,0,ANHO08
26,7.0,GS2,2,4.0,0.0,0.0,46,0,ANHO08
27,8.0,GS1,2,5.0,0.0,0.0,46,0,ANHO08
36,10.0,CS+,3,2.0,2.0,0.0,46,0,ANHO08
37,2.0,CS-,3,3.0,10.0,0.0,46,0,ANHO08
40,2.0,CS-,3,6.0,10.0,1.0,46,0,ANHO08
41,8.0,CS+,3,7.0,2.0,1.0,46,0,ANHO08
44,6.0,CS+,3,10.0,2.0,2.0,46,0,ANHO08
45,2.0,CS-,3,11.0,10.0,2.0,46,0,ANHO08
48,2.0,CS-,3,14.0,10.0,3.0,46,0,ANHO08
49,6.0,CS+,3,15.0,2.0,3.0,46,0,ANHO08
52,6.0,CS+,3,18.0,2.0,4.0,46,0,ANHO08
53,2.0,CS-,3,19.0,10.0,4.0,46,0,ANHO08
56,2.0,CS-,3,22.0,10.0,5.0,46,0,ANHO08
57,6.0,CS+,3,23.0,2.0,5.0,46,0,ANHO08
60,6.0,CS+,3,26.0,2.0,6.0,46,0,ANHO08
61,2.0,CS-,3,27.0,10.0,6.0,46,0,ANHO08
64,2.0,CS-,3,30.0,10.0,7.0,46,0,ANHO08
65,5.0,CS+,3,31.0,2.0,7.0,46,0,ANHO08
6,2.0,CS+,1,0.0,6.0,0.0,17,1,ANLA25
7,4.0,CS-,1,1.0,5.0,0.0,17,1,ANLA25
10,11.0,CS+,1,4.0,6.0,1.0,17,1,ANLA25
11,2.0,CS-,1,5.0,5.0,1.0,17,1,ANLA25
14,11.0,CS+,1,8.0,6.0,2.0,17,1,ANLA25
15,1.0,CS-,1,9.0,5.0,2.0,17,1,ANLA25
18,11.0,CS+,1,12.0,6.0,3.0,17,1,ANLA25
19,2.0,CS-,1,13.0,5.0,3.0,17,1,ANLA25
28,3.0,GS1,2,6.0,0.0,0.0,17,1,ANLA25
29,1.0,GS4,2,7.0,0.0,0.0,17,1,ANLA25
30,4.0,GS2,2,8.0,0.0,0.0,17,1,ANLA25
31,9.0,CS+,2,9.0,6.0,0.0,17,1,ANLA25
32,1.0,GS3,2,10.0,0.0,0.0,17,1,ANLA25
33,3.0,CS-,2,11.0,5.0,0.0,17,1,ANLA25
34,10.0,CS+,3,0.0,6.0,0.0,17,1,ANLA25
35,3.0,CS-,3,1.0,5.0,0.0,17,1,ANLA25
38,3.0,CS-,3,4.0,5.0,1.0,17,1,ANLA25
39,9.0,CS+,3,5.0,6.0,1.0,17,1,ANLA25
42,9.0,CS+,3,8.0,6.0,2.0,17,1,ANLA25
43,2.0,CS-,3,9.0,5.0,2.0,17,1,ANLA25
46,2.0,CS-,3,12.0,5.0,3.0,17,1,ANLA25
47,8.0,CS+,3,13.0,6.0,3.0,17,1,ANLA25
50,6.0,CS+,3,16.0,6.0,4.0,17,1,ANLA25
